text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len,is_heading,heading_level
said,12,OCR,0,0,0,2185,6171,2,4,0,
in,12,OCR,0,0,0,2294,6172,2,2,0,
the,12,OCR,0,0,0,2359,6171,2,3,0,
As-,12,OCR,0,1,0,2450,6172,2,3,0,
|,12,OCR,0,0,0,1634,6225,2,1,0,
sembly,12,OCR,0,0,0,1685,6222,2,6,0,
that,12,OCR,0,0,0,1871,6221,2,4,0,
his,12,OCR,0,0,0,1991,6221,2,3,0,
department,12,OCR,0,0,0,2087,6222,2,10,0,
lacked,12,OCR,0,0,0,2377,6221,2,6,0,
funds,12,OCR,0,0,0,1673,6271,2,5,0,
and,12,OCR,0,0,0,1806,6272,2,3,0,
jurisdiction,12,OCR,0,0,0,1891,6271,2,12,0,
over,12,OCR,0,0,0,2163,6281,2,4,0,
IT,12,OCR,0,0,1,2265,6272,2,2,0,
park,12,OCR,0,0,0,2321,6271,2,4,0,
pro-,12,OCR,0,0,0,2432,6281,2,4,0,
jects.,12,OCR,0,0,0,1683,6322,2,6,0,
The,12,OCR,0,1,0,1806,6322,2,3,0,
next,12,OCR,0,0,0,1893,6323,2,4,0,
"day,",12,OCR,0,0,0,1989,6322,2,4,0,
Stalin,12,OCR,0,1,0,2070,6322,2,6,0,
publicly,12,OCR,0,0,0,2196,6322,2,8,0,
advised,12,OCR,0,0,0,2368,6321,2,7,0,
PTR,12,OCR,0,0,1,1682,6372,2,3,0,
that,12,OCR,0,0,0,1777,6371,2,4,0,
his,12,OCR,0,0,0,1866,6372,2,3,0,
words,12,OCR,0,0,0,1937,6371,2,5,0,
should,12,OCR,0,0,0,2068,6372,2,6,0,
not,12,OCR,0,0,0,2212,6374,2,3,0,
become,12,OCR,0,0,0,2286,6371,2,6,0,
fod-,12,OCR,0,0,0,2447,6371,2,4,0,
der,12,OCR,0,0,0,1610,6422,2,3,0,
for,12,OCR,0,0,0,1683,6422,2,3,0,
the,12,OCR,0,0,0,1748,6421,2,3,0,
opposition.,12,OCR,0,0,0,1820,6422,2,11,0,
Let,12,OCR,0,1,0,2066,5974,2,3,0,
us,12,OCR,0,0,0,2150,5983,2,2,0,
avoid,12,OCR,0,0,0,2214,5974,2,5,0,
pointless,12,OCR,0,0,0,2340,5974,2,9,0,
Cop’s,12,OCR,0,0,0,235,6568,2,5,0,
Comment,12,OCR,0,1,0,519,6568,2,7,0,
on,12,OCR,0,0,0,1030,6603,2,2,0,
Farmers,12,OCR,0,1,0,1175,6571,2,7,0,
and,12,OCR,0,0,0,1610,6568,2,3,0,
Supari,12,OCR,0,1,0,1816,6568,2,6,0,
Killings,12,OCR,0,1,0,233,6718,2,8,0,
Deepens,12,OCR,0,1,0,632,6721,2,7,0,
Law-and-Order,12,OCR,0,0,0,1077,6718,2,13,0,
Row,12,OCR,0,1,0,1871,6721,2,3,0,
in,12,OCR,0,0,0,2114,6724,2,2,0,
Bihar,12,OCR,0,1,0,2234,6718,2,5,0,
A,12,OCR,0,1,1,231,6870,2,1,0,
comment,12,OCR,0,0,0,277,6872,2,7,0,
by,12,OCR,0,0,0,477,6869,2,2,0,
a,12,OCR,0,0,0,537,6879,2,1,0,
senior,12,OCR,0,0,0,572,6869,2,6,0,
Bihar,12,OCR,0,1,0,710,6869,2,5,0,
Police,12,OCR,0,1,0,839,6870,2,6,0,
officer,12,OCR,0,0,0,232,6918,2,7,0,
has,12,OCR,0,0,0,377,6918,2,3,0,
sparked,12,OCR,0,0,0,463,6917,2,7,0,
widespread,12,OCR,0,0,0,637,6917,2,10,0,
out-,12,OCR,0,0,0,884,6920,2,4,0,
"rage,",12,OCR,0,0,0,232,6977,2,5,0,
dragging,12,OCR,0,0,0,342,6968,2,8,0,
the,12,OCR,0,0,0,533,6968,2,3,0,
state,12,OCR,0,0,0,609,6970,2,5,0,
government,12,OCR,0,0,0,714,6970,2,10,0,
into,12,OCR,0,0,0,233,7018,2,4,0,
another,12,OCR,0,0,0,320,7018,2,7,0,
law-and-order,12,OCR,0,0,0,487,7017,2,13,0,
row.,12,OCR,0,0,0,774,7027,2,4,0,
Kundan,12,OCR,0,1,0,256,7068,2,6,0,
"Krishnan,",12,OCR,0,1,0,438,7068,2,9,0,
Additional,12,OCR,0,1,0,664,7067,2,10,0,
Di-,12,OCR,0,1,0,901,7068,2,3,0,
rector,12,OCR,0,0,0,232,7120,2,6,0,
General,12,OCR,0,1,0,373,7118,2,7,0,
(Law,12,OCR,0,1,0,552,7118,2,4,0,
&,12,OCR,0,0,0,670,7118,2,1,0,
"Order),",12,OCR,0,1,0,720,7118,2,7,0,
told,12,OCR,0,0,0,883,7117,2,4,0,
the,12,OCR,0,0,0,231,7167,2,3,0,
media,12,OCR,0,0,0,306,7167,2,5,0,
last,12,OCR,0,0,0,442,7168,2,4,0,
week,12,OCR,0,0,0,525,7168,2,4,0,
that,12,OCR,0,0,0,639,7168,2,4,0,
“most,12,OCR,0,0,0,732,7168,2,5,0,
mur-,12,OCR,0,0,0,862,7177,2,4,0,
ders,12,OCR,0,0,0,232,7218,2,4,0,
in,12,OCR,0,0,0,326,7218,2,2,0,
Bihar,12,OCR,0,1,0,373,7217,2,5,0,
take,12,OCR,0,0,0,495,7218,2,4,0,
place,12,OCR,0,0,0,587,7218,2,5,0,
in,12,OCR,0,0,0,699,7218,2,2,0,
"April,",12,OCR,0,1,0,745,7218,2,6,0,
"May,",12,OCR,0,1,0,870,7218,2,4,0,
and,12,OCR,0,0,0,232,7267,2,3,0,
June”,12,OCR,0,1,0,316,7268,2,5,0,
because,12,OCR,0,0,0,444,7268,2,7,0,
“farmers,12,OCR,0,0,0,616,7267,2,8,0,
have,12,OCR,0,0,0,808,7268,2,4,0,
no,12,OCR,0,0,0,910,7277,2,2,0,
work,12,OCR,0,0,0,233,7318,2,4,0,
during,12,OCR,0,0,0,353,7318,2,6,0,
these,12,OCR,0,0,0,510,7317,2,5,0,
months,12,OCR,0,0,0,635,7318,2,6,0,
and,12,OCR,0,0,0,807,7317,2,3,0,
en-,12,OCR,0,0,0,901,7327,2,3,0,
gage,12,OCR,0,0,0,232,7377,2,4,0,
in,12,OCR,0,0,0,336,7368,2,2,0,
supari,12,OCR,0,0,0,387,7368,2,6,0,
killings.”,12,OCR,0,0,0,527,7367,2,10,0,
"Krishnan,",12,OCR,0,1,0,722,7368,2,9,0,
a,12,OCR,0,0,0,938,7377,2,1,0,
1994-batch,12,OCR,0,0,0,232,7416,2,10,0,
Bihar,12,OCR,0,1,0,441,7416,2,5,0,
cadre,12,OCR,0,0,0,565,7416,2,5,0,
IPS,12,OCR,0,0,1,683,7416,2,3,0,
"officer,",12,OCR,0,0,0,759,7416,2,8,0,
ap-,12,OCR,0,0,0,902,7425,2,3,0,
peared,12,OCR,0,0,0,232,7466,2,6,0,
to,12,OCR,0,0,0,378,7468,2,2,0,
suggest,12,OCR,0,0,0,426,7467,2,7,0,
a,12,OCR,0,0,0,585,7475,2,1,0,
link,12,OCR,0,0,0,617,7466,2,4,0,
between,12,OCR,0,0,0,707,7466,2,7,0,
sea-,12,OCR,0,0,0,885,7475,2,4,0,
sonal,12,OCR,0,0,0,232,7516,2,5,0,
agricultural,12,OCR,0,0,0,372,7516,2,12,0,
downtime,12,OCR,0,0,0,650,7516,2,8,0,
and,12,OCR,0,0,0,885,7516,2,3,0,
contract,12,OCR,0,0,0,232,7567,2,8,0,
killings.,12,OCR,0,0,0,408,7565,2,9,0,
The,12,OCR,0,1,0,1036,6870,2,3,0,
remark,12,OCR,0,0,0,1134,6870,2,6,0,
triggered,12,OCR,0,0,0,1303,6870,2,9,0,
sharp,12,OCR,0,0,0,1508,6870,2,5,0,
criti-,12,OCR,0,0,0,1644,6870,2,6,0,
cism,12,OCR,0,0,0,1012,6918,2,4,0,
across,12,OCR,0,0,0,1126,6927,2,6,0,
the,12,OCR,0,0,0,1272,6918,2,3,0,
political,12,OCR,0,0,0,1354,6917,2,9,0,
spectrum.,12,OCR,0,0,0,1538,6920,2,9,0,
Even,12,OCR,0,1,0,1012,6968,2,4,0,
NDA,12,OCR,0,0,1,1129,6968,2,3,0,
allies,12,OCR,0,0,0,1239,6967,2,6,0,
joined,12,OCR,0,0,0,1363,6963,2,6,0,
the,12,OCR,0,0,0,1510,6963,2,3,0,
opposi-,12,OCR,0,0,0,1585,6968,2,7,0,
tion,12,OCR,0,0,0,1012,7018,2,4,0,
in,12,OCR,0,0,0,1133,7018,2,2,0,
condemning,12,OCR,0,0,0,1212,7017,2,10,0,
the,12,OCR,0,0,0,1518,7017,2,3,0,
state-,12,OCR,0,0,0,1623,7018,2,6,0,
ment.,12,OCR,0,0,0,1012,7069,2,5,0,
Union,12,OCR,0,1,0,1147,7068,2,5,0,
minister,12,OCR,0,0,0,1292,7067,2,8,0,
Chirag,12,OCR,0,1,0,1491,7068,2,6,0,
Pas-,12,OCR,0,1,0,1651,7068,2,4,0,
wan,12,OCR,0,0,0,1012,7127,2,3,0,
called,12,OCR,0,0,0,1113,7117,2,6,0,
it,12,OCR,0,0,0,1251,7118,2,2,0,
“unfortunate.”,12,OCR,0,0,0,1293,7117,2,14,0,
“Indirectly,12,OCR,0,1,0,1038,7167,2,11,0,
calling,12,OCR,0,0,0,1270,7167,2,7,0,
our,12,OCR,0,0,0,1418,7177,2,3,0,
food-provid-,12,OCR,0,0,0,1499,7167,2,12,0,
er,12,OCR,0,0,0,1012,7227,2,2,0,
farmers,12,OCR,0,0,0,1061,7217,2,7,0,
murderers,12,OCR,0,0,0,1233,7218,2,9,0,
is,12,OCR,0,0,0,1459,7218,2,2,0,
not,12,OCR,0,0,0,1792,6871,2,3,0,
only,12,OCR,0,0,0,1865,6870,2,4,0,
an,12,OCR,0,0,0,1960,6879,2,2,0,
insult,12,OCR,0,0,0,2019,6870,2,6,0,
to,12,OCR,0,0,0,2142,6871,2,2,0,
their,12,OCR,0,0,0,2187,6869,2,5,0,
dignity,12,OCR,0,0,0,2293,6870,2,7,0,
and,12,OCR,0,0,0,2446,6870,2,3,0,
honour,12,OCR,0,0,0,1791,6918,2,6,0,
but,12,OCR,0,0,0,1952,6917,2,3,0,
also,12,OCR,0,0,0,2031,6917,2,4,0,
a,12,OCR,0,0,0,2122,6927,2,1,0,
disrespect,12,OCR,0,0,0,2156,6917,2,10,0,
to,12,OCR,0,0,0,2372,6920,2,2,0,
their,12,OCR,0,0,0,2422,6917,2,5,0,
sacrifice,12,OCR,0,0,0,1793,6968,2,9,0,
and,12,OCR,0,0,0,1980,6967,2,3,0,
hard,12,OCR,0,0,0,2071,6968,2,4,0,
work.,12,OCR,0,0,0,2183,6968,2,5,0,
Instead,12,OCR,0,1,0,2312,6967,2,7,0,
of,12,OCR,0,0,0,2476,6968,2,2,0,
cracking,12,OCR,0,0,0,1792,7017,2,8,0,
down,12,OCR,0,0,0,1987,7018,2,4,0,
on,12,OCR,0,0,0,2114,7027,2,2,0,
"criminals,",12,OCR,0,0,0,2181,7017,2,10,0,
Bihar,12,OCR,0,1,0,2404,7017,2,5,0,
Police,12,OCR,0,1,0,1792,7067,2,6,0,
seem,12,OCR,0,0,0,1923,7077,2,4,0,
more,12,OCR,0,0,0,2033,7076,2,4,0,
focused,12,OCR,0,0,0,2146,7067,2,7,0,
on,12,OCR,0,0,0,2308,7077,2,2,0,
making,12,OCR,0,0,0,2366,7067,2,6,0,
unnecessary,12,OCR,0,0,0,1793,7127,2,11,0,
"statements,”",12,OCR,0,0,0,2081,7118,2,12,0,
Paswan,12,OCR,0,1,0,2365,7118,2,6,0,
told,12,OCR,0,0,0,1792,7167,2,4,0,
ET.,12,OCR,0,0,1,1877,7168,2,3,0,
The,12,OCR,0,1,0,1816,7217,2,3,0,
controversy,12,OCR,0,0,0,1909,7219,2,11,0,
deepened,12,OCR,0,0,0,2164,7217,2,8,0,
as,12,OCR,0,0,0,2367,7227,2,2,0,
it,12,OCR,0,0,0,2424,7218,2,2,0,
co-,12,OCR,0,0,0,2466,7227,2,3,0,
incided,12,OCR,0,0,0,1793,7267,2,7,0,
with,12,OCR,0,0,0,1956,7268,2,4,0,
another,12,OCR,0,0,0,2062,7267,2,7,0,
chilling,12,OCR,0,0,0,2235,7267,2,8,0,
crime,12,OCR,0,0,0,2403,7268,2,5,0,
in,12,OCR,0,0,0,1793,7318,2,2,0,
"Patna,",12,OCR,0,1,0,1842,7318,2,6,0,
where,12,OCR,0,0,0,1978,7317,2,5,0,
assailants,12,OCR,0,0,0,2112,7317,2,10,0,
stormed,12,OCR,0,0,0,2322,7317,2,7,0,
a,12,OCR,0,0,0,2499,7327,2,1,0,
reputed,12,OCR,0,0,0,1792,7367,2,7,0,
hospital,12,OCR,0,0,0,1963,7367,2,8,0,
and,12,OCR,0,0,0,2142,7368,2,3,0,
killed,12,OCR,0,0,0,2231,7367,2,6,0,
a,12,OCR,0,0,0,2361,7377,2,1,0,
crimi-,12,OCR,0,0,0,2399,7368,2,6,0,
nal,12,OCR,0,0,0,1792,7416,2,3,0,
who,12,OCR,0,0,0,1865,7416,2,3,0,
was,12,OCR,0,0,0,1957,7425,2,3,0,
being,12,OCR,0,0,0,2042,7415,2,5,0,
treated,12,OCR,0,0,0,2161,7416,2,7,0,
on,12,OCR,0,0,0,2312,7425,2,2,0,
parole.,12,OCR,0,0,0,2369,7416,2,7,0,
Facing,12,OCR,0,1,0,1791,7466,2,6,0,
intense,12,OCR,0,0,0,1963,7466,2,7,0,
"backlash,",12,OCR,0,0,0,2147,7465,2,9,0,
Krish-,12,OCR,0,1,0,2383,7466,2,6,0,
nan,12,OCR,0,0,0,1791,7525,2,3,0,
on,12,OCR,0,0,0,1889,7525,2,2,0,
Saturday,12,OCR,0,1,0,1956,7516,2,8,0,
released,12,OCR,0,0,0,2169,7516,2,8,0,
a,12,OCR,0,0,0,2365,7525,2,1,0,
video,12,OCR,0,0,0,2402,7515,2,5,0,
apologising,12,OCR,0,0,0,1792,7566,2,11,0,
to,12,OCR,0,0,0,2054,7567,2,2,0,
farmers.,12,OCR,0,0,0,2104,7566,2,8,0,
women’s,12,OCR,0,0,0,2647,5724,2,7,0,
safety,12,OCR,0,0,0,2846,5724,2,6,0,
after,12,OCR,0,0,0,2988,5724,2,5,0,
another,12,OCR,0,0,0,3106,5723,2,7,0,
horrific,12,OCR,0,0,0,2646,5773,2,8,0,
attack,12,OCR,0,0,0,2838,5774,2,6,0,
on,12,OCR,0,0,0,2995,5783,2,2,0,
a,12,OCR,0,0,0,3079,5783,2,1,0,
minor.,12,OCR,0,0,0,3135,5774,2,6,0,
Barely,12,OCR,0,1,0,2646,5824,2,6,0,
weeks,12,OCR,0,0,0,2802,5823,2,5,0,
after,12,OCR,0,0,0,2946,5824,2,5,0,
the,12,OCR,0,0,0,3061,5823,2,3,0,
tragic,12,OCR,0,0,0,3146,5824,2,6,0,
self-immolation,12,OCR,0,0,0,2647,5874,2,15,0,
of,12,OCR,0,0,0,2983,5873,2,2,0,
a,12,OCR,0,0,0,3047,5883,2,1,0,
Balasore,12,OCR,0,1,0,3088,5874,2,8,0,
girl,12,OCR,0,0,0,2647,5924,2,4,0,
who,12,OCR,0,0,0,2725,5924,2,3,0,
had,12,OCR,0,0,0,2818,5924,2,3,0,
complained,12,OCR,0,0,0,2904,5923,2,10,0,
of,12,OCR,0,0,0,3150,5923,2,2,0,
ha-,12,OCR,0,0,0,3204,5924,2,3,0,
"rassment,",12,OCR,0,0,0,2646,5976,2,9,0,
a,12,OCR,0,0,0,2859,5983,2,1,0,
15-year-old,12,OCR,0,0,0,2894,5974,2,11,0,
was,12,OCR,0,0,0,3118,5983,2,3,0,
set,12,OCR,0,0,0,3209,5976,2,3,0,
on,12,OCR,0,0,0,2647,6031,2,2,0,
fire,12,OCR,0,0,0,2717,6022,2,4,0,
by,12,OCR,0,0,0,2810,6021,2,2,0,
unidentified,12,OCR,0,0,0,2881,6021,2,12,0,
assai-,12,OCR,0,0,0,3152,6022,2,6,0,
lants,12,OCR,0,0,0,2645,6072,2,5,0,
in,12,OCR,0,0,0,2759,6072,2,2,0,
Bayabar,12,OCR,0,1,0,2813,6071,2,7,0,
village,12,OCR,0,0,0,2995,6071,2,7,0,
under,12,OCR,0,0,0,3144,6071,2,5,0,
Nimapara,12,OCR,0,1,0,2646,6122,2,8,0,
block,12,OCR,0,0,0,2860,6121,2,5,0,
of,12,OCR,0,0,0,2979,6122,2,2,0,
Puri,12,OCR,0,1,0,3033,6122,2,4,0,
dis-,12,OCR,0,0,0,3131,6121,2,4,0,
trict,12,OCR,0,0,0,2646,6172,2,5,0,
on,12,OCR,0,0,0,2741,6181,2,2,0,
Saturday.,12,OCR,0,1,0,2800,6172,2,9,0,
The,12,OCR,0,1,0,2670,6222,2,3,0,
"girl,",12,OCR,0,0,0,2762,6222,2,5,0,
who,12,OCR,0,0,0,2857,6222,2,3,0,
was,12,OCR,0,0,0,2953,6231,2,3,0,
walk-,12,OCR,0,0,0,3044,6222,2,5,0,
ing,12,OCR,0,0,0,2647,6272,2,3,0,
to,12,OCR,0,0,0,2733,6273,2,2,0,
a,12,OCR,0,0,0,2794,6281,2,1,0,
friend’s,12,OCR,0,0,0,2836,6272,2,8,0,
"house,",12,OCR,0,0,0,3020,6272,2,6,0,
sustained,12,OCR,0,0,0,2647,6322,2,9,0,
severe,12,OCR,0,0,0,2879,6331,2,6,0,
burn,12,OCR,0,0,0,2645,6371,2,4,0,
injuries,12,OCR,0,0,0,2833,6372,2,8,0,
and,12,OCR,0,0,0,2646,6421,2,3,0,
has,12,OCR,0,0,0,2735,6422,2,3,0,
been,12,OCR,0,0,0,2820,6422,2,4,0,
ad-,12,OCR,0,0,0,2931,6422,2,3,0,
mitted,12,OCR,0,0,0,2646,6470,2,6,0,
to,12,OCR,0,0,0,2799,6472,2,2,0,
AIMS,12,OCR,0,0,1,2853,6470,2,4,0,
Bhubaneswar.,12,OCR,0,1,0,2646,6519,2,12,0,
Deputy,12,OCR,0,1,0,2671,6570,2,6,0,
chief,12,OCR,0,0,0,2900,6570,2,5,0,
minister,12,OCR,0,0,0,2642,6615,2,8,0,
and,12,OCR,0,0,0,2931,6619,2,3,0,
women,12,OCR,0,0,0,2647,6679,2,5,0,
and,12,OCR,0,0,0,2812,6670,2,3,0,
child,12,OCR,0,0,0,2905,6670,2,5,0,
development,12,OCR,0,0,0,2647,6719,2,11,0,
minister,12,OCR,0,0,0,2924,6720,2,8,0,
Pravati,12,OCR,0,1,0,3118,6720,2,7,0,
Parida,12,OCR,0,1,0,2646,6769,2,6,0,
expressed,12,OCR,0,0,0,2789,6769,2,9,0,
deep,12,OCR,0,0,0,2997,6770,2,4,0,
shock.,12,OCR,0,0,0,3098,6770,2,6,0,
“T,12,OCR,0,1,1,2672,6820,2,2,0,
am,12,OCR,0,0,0,2724,6829,2,2,0,
saddened,12,OCR,0,0,0,2804,6819,2,8,0,
and,12,OCR,0,0,0,3010,6820,2,3,0,
shocked,12,OCR,0,0,0,3102,6819,2,7,0,
to,12,OCR,0,0,0,2646,6872,2,2,0,
hear,12,OCR,0,0,0,2696,6870,2,4,0,
the,12,OCR,0,0,0,2803,6870,2,3,0,
news,12,OCR,0,0,0,2880,6879,2,4,0,
that,12,OCR,0,0,0,2996,6869,2,4,0,
a,12,OCR,0,0,0,3090,6879,2,1,0,
fifteen-,12,OCR,0,0,0,3124,6870,2,8,0,
year-old,12,OCR,0,0,0,2646,6919,2,8,0,
girl,12,OCR,0,0,0,2822,6919,2,4,0,
was,12,OCR,0,0,0,2905,6929,2,3,0,
set,12,OCR,0,0,0,2999,6922,2,3,0,
on,12,OCR,0,0,0,3069,6929,2,2,0,
fire,12,OCR,0,0,0,3133,6920,2,4,0,
by,12,OCR,0,0,0,3217,6919,2,2,0,
miscreants,12,OCR,0,0,0,2646,6968,2,10,0,
on,12,OCR,0,0,0,2877,6977,2,2,0,
the,12,OCR,0,0,0,2933,6968,2,3,0,
road.,12,OCR,0,0,0,3004,6967,2,5,0,
She,12,OCR,0,1,0,3115,6967,2,3,0,
has,12,OCR,0,0,0,3195,6968,2,3,0,
been,12,OCR,0,0,0,2645,7018,2,4,0,
shifted,12,OCR,0,0,0,2750,7017,2,7,0,
to,12,OCR,0,0,0,2896,7020,2,2,0,
AITMS,12,OCR,0,0,1,2941,7018,2,5,0,
"Hospital,",12,OCR,0,1,0,3084,7018,2,9,0,
"Bhubaneswar,",12,OCR,0,1,0,2646,7067,2,12,0,
and,12,OCR,0,0,0,2944,7067,2,3,0,
all,12,OCR,0,0,0,3031,7067,2,3,0,
arrange-,12,OCR,0,0,0,3092,7077,2,8,0,
ments,12,OCR,0,0,0,2646,7120,2,5,0,
are,12,OCR,0,0,0,2787,7127,2,3,0,
being,12,OCR,0,0,0,2867,7118,2,5,0,
made,12,OCR,0,0,0,2996,7117,2,4,0,
for,12,OCR,0,0,0,3122,7118,2,3,0,
her,12,OCR,0,0,0,3196,7117,2,3,0,
treatment.,12,OCR,0,0,0,2646,7169,2,10,0,
The,12,OCR,0,1,0,2898,7167,2,3,0,
government,12,OCR,0,0,0,3020,7170,2,10,0,
will,12,OCR,0,0,0,2646,7217,2,4,0,
bear,12,OCR,0,0,0,2744,7217,2,4,0,
all,12,OCR,0,0,0,2857,7217,2,3,0,
expenses.,12,OCR,0,0,0,2929,7227,2,9,0,
Police,12,OCR,0,1,0,3143,7217,2,6,0,
have,12,OCR,0,0,0,2646,7267,2,4,0,
been,12,OCR,0,0,0,2747,7268,2,4,0,
directed,12,OCR,0,0,0,2852,7267,2,8,0,
to,12,OCR,0,0,0,3025,7269,2,2,0,
arrest,12,OCR,0,0,0,3072,7269,2,6,0,
the,12,OCR,0,0,0,3201,7267,2,3,0,
culprits,12,OCR,0,0,0,2647,7318,2,8,0,
immediately,12,OCR,0,0,0,2820,7318,2,11,0,
and,12,OCR,0,0,0,3089,7318,2,3,0,
take,12,OCR,0,0,0,3179,7317,2,4,0,
strong,12,OCR,0,0,0,2647,7370,2,6,0,
"action,”",12,OCR,0,0,0,2783,7368,2,8,0,
she,12,OCR,0,0,0,2950,7368,2,3,0,
posted,12,OCR,0,0,0,3025,7367,2,6,0,
on,12,OCR,0,0,0,3164,7377,2,2,0,
X.,12,OCR,0,1,1,3220,7368,2,2,0,
The,12,OCR,0,1,0,2670,7416,2,3,0,
back-to-back,12,OCR,0,0,0,2786,7415,2,12,0,
incidents,12,OCR,0,0,0,3079,7416,2,9,0,
have,12,OCR,0,0,0,2646,7466,2,4,0,
triggered,12,OCR,0,0,0,2747,7466,2,9,0,
outrage,12,OCR,0,0,0,2942,7468,2,7,0,
over,12,OCR,0,0,0,3106,7475,2,4,0,
the,12,OCR,0,0,0,3201,7466,2,3,0,
state’s,12,OCR,0,0,0,2647,7516,2,7,0,
law,12,OCR,0,0,0,2782,7516,2,3,0,
and,12,OCR,0,0,0,2864,7516,2,3,0,
order,12,OCR,0,0,0,2951,7516,2,5,0,
"situation,",12,OCR,0,0,0,3073,7516,2,10,0,
putting,12,OCR,0,0,0,2646,7562,2,7,0,
the,12,OCR,0,0,0,2803,7566,2,3,0,
BJD,12,OCR,0,0,1,2888,7562,2,3,0,
governmenton,12,OCR,0,0,0,2964,7566,2,12,0,
"out,",12,OCR,0,0,0,3317,5775,2,4,0,
saying,12,OCR,0,0,0,3426,5774,2,6,0,
these,12,OCR,0,0,0,3593,5773,2,5,0,
were,12,OCR,0,0,0,3733,5783,2,4,0,
not,12,OCR,0,0,0,3863,5775,2,3,0,
isolated,12,OCR,0,0,0,3317,5823,2,8,0,
crimes,12,OCR,0,0,0,3497,5824,2,6,0,
but,12,OCR,0,0,0,3653,5824,2,3,0,
signs,12,OCR,0,0,0,3734,5824,2,5,0,
of,12,OCR,0,0,0,3854,5823,2,2,0,
a,12,OCR,0,0,0,3911,5833,2,1,0,
deeper,12,OCR,0,0,0,3317,5873,2,6,0,
governance,12,OCR,0,0,0,3474,5883,2,10,0,
failure.,12,OCR,0,0,0,3735,5873,2,8,0,
“These,12,OCR,0,1,0,3343,5923,2,6,0,
incidents,12,OCR,0,0,0,3509,5924,2,9,0,
occurring,12,OCR,0,0,0,3725,5924,2,9,0,
with,12,OCR,0,0,0,3317,5974,2,4,0,
shocking,12,OCR,0,0,0,3470,5974,2,8,0,
regularity,12,OCR,0,0,0,3717,5974,2,10,0,
show,12,OCR,0,0,0,3317,6022,2,4,0,
that,12,OCR,0,0,0,3441,6022,2,4,0,
criminals,12,OCR,0,0,0,3542,6021,2,9,0,
have,12,OCR,0,0,0,3762,6021,2,4,0,
be-,12,OCR,0,0,0,3876,6021,2,3,0,
come,12,OCR,0,0,0,3418,6081,2,4,0,
emboldened,12,OCR,0,0,0,3540,6071,2,10,0,
under,12,OCR,0,0,0,3810,6071,2,5,0,
the,12,OCR,0,0,0,3487,6122,2,3,0,
present,12,OCR,0,0,0,3569,6124,2,7,0,
gov-,12,OCR,0,0,0,3744,6131,2,4,0,
VARANI,12,OCR,0,0,1,3951,6405,2,6,0,
SAHU,12,OCR,0,0,1,3951,6310,2,4,0,
ernment,12,OCR,0,0,0,3317,6722,2,7,0,
and,12,OCR,0,0,0,3514,6719,2,3,0,
are,12,OCR,0,0,0,3606,6729,2,3,0,
not,12,OCR,0,0,0,3686,6722,2,3,0,
worried,12,OCR,0,0,0,3767,6720,2,7,0,
about,12,OCR,0,0,0,3317,6769,2,5,0,
being,12,OCR,0,0,0,3443,6770,2,5,0,
punished.,12,OCR,0,0,0,3568,6769,2,9,0,
Odisha,12,OCR,0,1,0,3786,6770,2,6,0,
is,12,OCR,0,0,0,3318,6820,2,2,0,
becoming,12,OCR,0,0,0,3366,6820,2,8,0,
increasingly,12,OCR,0,0,0,3588,6820,2,12,0,
un-,12,OCR,0,0,0,3869,6829,2,3,0,
safe,12,OCR,0,0,0,3317,6869,2,4,0,
for,12,OCR,0,0,0,3408,6870,2,3,0,
women,12,OCR,0,0,0,3479,6879,2,5,0,
due,12,OCR,0,0,0,3641,6870,2,3,0,
to,12,OCR,0,0,0,3726,6872,2,2,0,
govern-,12,OCR,0,0,0,3777,6879,2,7,0,
ment,12,OCR,0,0,0,3317,6922,2,4,0,
inaction,12,OCR,0,0,0,3452,6920,2,8,0,
and,12,OCR,0,0,0,3656,6920,2,3,0,
political,12,OCR,0,0,0,3760,6919,2,9,0,
"patronage,”",12,OCR,0,0,0,3317,6968,2,11,0,
Patnaik,12,OCR,0,1,0,3600,6967,2,7,0,
posted,12,OCR,0,0,0,3799,6967,2,6,0,
on,12,OCR,0,0,0,3317,7027,2,2,0,
X.,12,OCR,0,1,1,3377,7018,2,2,0,
Senior,12,OCR,0,1,0,3342,7068,2,6,0,
Congress,12,OCR,0,1,0,3498,7068,2,8,0,
leader,12,OCR,0,0,0,3709,7067,2,6,0,
K,12,OCR,0,1,1,3858,7068,2,1,0,
C,12,OCR,0,1,1,3907,7068,2,1,0,
Venugopal,12,OCR,0,1,0,3317,7117,2,9,0,
echoed,12,OCR,0,0,0,3588,7117,2,6,0,
similar,12,OCR,0,0,0,3781,7118,2,7,0,
concerns.,12,OCR,0,0,0,3317,7177,2,9,0,
“How,12,OCR,0,1,0,3318,7218,2,4,0,
deep,12,OCR,0,0,0,3453,7217,2,4,0,
must,12,OCR,0,0,0,3566,7220,2,4,0,
the,12,OCR,0,0,0,3688,7218,2,3,0,
system-,12,OCR,0,0,0,3770,7219,2,7,0,
ic,12,OCR,0,0,0,3316,7268,2,2,0,
rot,12,OCR,0,0,0,3366,7269,2,3,0,
in,12,OCR,0,0,0,3442,7268,2,2,0,
the,12,OCR,0,0,0,3497,7268,2,3,0,
police,12,OCR,0,0,0,3580,7267,2,6,0,
system,12,OCR,0,0,0,3722,7269,2,6,0,
